#chromosme	start	end	score	id	strand	anno_id	anno_source	distance
chrX	80570933	80570934	32.736707985401154	chrX:-:587	-	chrX:80571871:-:HK2P1	Gencode	937
chrX	80670851	80670852	13.68289440870285	chrX:-:588	-	chrX:80670854:-:BRWD3	3'UTR(M)	2
chrX	80671250	80671251	0.522428572177887	chrX:-:589	-	chrX:80671260:-:BRWD3	3'UTR(M)	9
chrX	80671256	80671257	0.5766594409942627	chrX:-:590	-	chrX:80671260:-:BRWD3	3'UTR(M)	3
chrX	80671268	80671269	1.5651222467422485	chrX:-:591	-	chrX:80671260:-:BRWD3	3'UTR(M)	-9
chrX	80671543	80671544	15.500518798828125	chrX:-:592	-	chrX:80671549:-:BRWD3	3'UTR(M)	5
chrX	80671660	80671661	2.6699947118759155	chrX:-:593	-	chrX:80671683:-:BRWD3	3'UTR(M)	22
chrX	80672538	80672539	0.5390106439590454	chrX:-:594	-	chrX:80672938:-:BRWD3	3'UTR(M)	399
chrX	80672925	80672926	0.5028070211410522	chrX:-:595	-	chrX:80672938:-:BRWD3	3'UTR(M)	12
chrX	80672929	80672930	0.5092759728431702	chrX:-:596	-	chrX:80672938:-:BRWD3	3'UTR(M)	8
chrX	80672934	80672935	0.5057308673858643	chrX:-:597	-	chrX:80672938:-:BRWD3	3'UTR(M)	3
chrX	80672937	80672938	0.5300425291061401	chrX:-:598	-	chrX:80672938:-:BRWD3	3'UTR(M)	0
chrX	80672940	80672941	0.5495513081550598	chrX:-:599	-	chrX:80672938:-:BRWD3	3'UTR(M)	-3
chrX	80672943	80672944	1.0252426266670227	chrX:-:600	-	chrX:80672938:-:BRWD3	3'UTR(M)	-6
chrX	80673617	80673618	11.250697553157806	chrX:-:601	-	chrX:80673625:-:BRWD3	3'UTR(M)	7
chrX	80674023	80674024	13.271020352840424	chrX:-:602	-	chrX:80674026:-:BRWD3	3'UTR(M)	2
chrX	80674285	80674286	12.515731990337372	chrX:-:603	-	chrX:80674288:-:BRWD3	3'UTR(M)	2
chrX	80675183	80675184	0.5147646069526672	chrX:-:604	-	chrX:80675817:-:BRWD3	3'UTR(M)	633
chrX	80675203	80675204	1.0181640982627869	chrX:-:605	-	chrX:80675817:-:BRWD3	3'UTR(M)	613
chrX	80675493	80675494	0.6122628152370453	chrX:-:606	-	chrX:80675817:-:BRWD3	3'UTR(M)	323
chrX	80676079	80676080	9.72415691614151	chrX:-:607	-	chrX:80676083:-:BRWD3	3'UTR(M)	3
chrX	80676587	80676588	2.0554507970809937	chrX:-:608	-	chrX:80676579:-:BRWD3	3'UTR(F)	-9
chrX	80682946	80682947	1.6090844869613647	chrX:-:609	-	chrX:80683131:-:BRWD3	Intron	184
chrX	82497213	82497214	2.0704920291900635	chrX:-:610	-	chrX:82497169:-:na	intergenic	-45
chrX	85861593	85861594	1.5331460237503052	chrX:-:611	-	chrX:85861184:-:CHM	3'UTR(L)	-410
chrX	85861599	85861600	1.0109290480613708	chrX:-:612	-	chrX:85861184:-:CHM	3'UTR(L)	-416
chrX	85861808	85861809	0.7215792834758759	chrX:-:613	-	chrX:85862064:-:CHM	3'UTR(M)	255
chrX	85861872	85861873	1.543002963066101	chrX:-:614	-	chrX:85862064:-:CHM	3'UTR(M)	191
chrX	85861877	85861878	0.507423460483551	chrX:-:615	-	chrX:85862064:-:CHM	3'UTR(M)	186
chrX	85861879	85861880	0.5197601318359375	chrX:-:616	-	chrX:85862064:-:CHM	3'UTR(M)	184
chrX	85862061	85862062	12.83195811510086	chrX:-:617	-	chrX:85862064:-:CHM	3'UTR(M)	2
chrX	85862121	85862122	1.0802868008613586	chrX:-:618	-	chrX:85862064:-:CHM	3'UTR(M)	-58
chrX	85862921	85862922	1.652343213558197	chrX:-:619	-	chrX:85862954:-:CHM	3'UTR(M)	32
chrX	85862939	85862940	1.0426214337348938	chrX:-:620	-	chrX:85862954:-:CHM	3'UTR(M)	14
chrX	85862960	85862961	5.390327274799347	chrX:-:621	-	chrX:85862954:-:CHM	3'UTR(M)	-7
chrX	85873182	85873183	1.5847652554512024	chrX:-:622	-	chrX:85869969:-:CHM	Intron	-3214
chrX	87703585	87703586	18.516381561756134	chrX:-:623	-	chrX:87703343:-:RPSAP15	Gencode	-243
chrX	100627297	100627298	10.569214224815369	chrX:-:624	-	chrX:100627109:-:TSPAN6	Gencode	-189
chrX	100628684	100628685	3.169632613658905	chrX:-:625	-	chrX:100628669:-:TSPAN6	3'UTR(M)	-16
chrX	100628719	100628720	12.221579194068909	chrX:-:626	-	chrX:100628715:-:TSPAN6	3'UTR(M)	-5
chrX	100628853	100628854	4.282320320606232	chrX:-:627	-	chrX:100628862:-:TSPAN6	3'UTR(M)	8
chrX	100629013	100629014	37.971256732940674	chrX:-:628	-	chrX:100629025:-:TSPAN6	3'UTR(M)	11
chrX	100629191	100629192	9.045061767101288	chrX:-:629	-	chrX:100629174:-:TSPAN6	3'UTR(M)	-18
chrX	100629687	100629688	24.393620789051056	chrX:-:630	-	chrX:100629692:-:TSPAN6	3'UTR(M)	4
chrX	100636633	100636634	5.47614049911499	chrX:-:631	-	chrX:100633442:-:TSPAN6	Gencode	-3192
chrX	100887289	100887290	13.986552238464355	chrX:-:632	-	chrX:100887636:-:HNRNPA1P27	Gencode	346
chrX	100887309	100887310	1.1051029860973358	chrX:-:633	-	chrX:100887636:-:HNRNPA1P27	Gencode	326
chrX	100888243	100888244	3.11899870634079	chrX:-:634	-	chrX:100887636:-:HNRNPA1P27	Gencode	-608
chrX	101007073	101007074	5.4402347803115845	chrX:-:635	-	chrX:101007086:-:TRMT2B	3'UTR(M)	12
chrX	101007095	101007096	1.5590839385986328	chrX:-:636	-	chrX:101007086:-:TRMT2B	3'UTR(M)	-10
chrX	101009327	101009328	1.0744629502296448	chrX:-:637	-	chrX:101009346:-:TRMT2B	Gencode	18
chrX	101009343	101009344	5.638719797134399	chrX:-:638	-	chrX:101009346:-:TRMT2B	Gencode	2
chrX	101009361	101009362	5.027122259140015	chrX:-:639	-	chrX:101009350:-:TRMT2B	3'UTR(M)	-12
chrX	101341765	101341766	0.5905739068984985	chrX:-:640	-	chrX:101341764:-:TIMM8A	3'UTR(M)	-2
chrX	101343205	101343206	8.703834176063538	chrX:-:641	-	chrX:101343571:-:TIMM8A	3'UTR(M)	365
chrX	101344133	101344134	7.659305512905121	chrX:-:642	-	chrX:101343600:-:TIMM8A	3'UTR(M)	-534
chrX	101345245	101345246	19.828121066093445	chrX:-:643	-	chrX:101345653:-:TIMM8A	3'UTR(M)	407
chrX	101345638	101345639	3.873925745487213	chrX:-:644	-	chrX:101345653:-:TIMM8A	3'UTR(M)	14
chrX	101345649	101345650	2.671020746231079	chrX:-:645	-	chrX:101345653:-:TIMM8A	3'UTR(M)	3
chrX	101345656	101345657	0.50005704164505	chrX:-:646	-	chrX:101345653:-:TIMM8A	3'UTR(M)	-4
chrX	101345656	101345657	0.50005704164505	chrX:-:646	-	chrX:101345661:-:TIMM8A	Gencode	4
chrX	101345672	101345673	5.239540278911591	chrX:-:647	-	chrX:101345661:-:TIMM8A	Gencode	-12
chrX	101346165	101346166	0.5057966113090515	chrX:-:648	-	chrX:101346164:-:TIMM8A	3'UTR(M)	-2
chrX	101616881	101616882	1.032107949256897	chrX:-:649	-	chrX:101616862:-:ARMCX6	Gencode	-20
chrX	101778679	101778680	1.037128984928131	chrX:-:650	-	chrX:101778969:-:GK4P	Gencode	289
chrX	103253054	103253055	2.7344277799129486	chrX:-:651	-	chrX:103252995:-:TCEAL8	3'UTR(M)	-60
chrX	103253145	103253146	1.0289322137832642	chrX:-:652	-	chrX:103253162:-:TCEAL8	3'UTR(M)	16
chrX	103253164	103253165	0.5121600031852722	chrX:-:653	-	chrX:103253162:-:TCEAL8	3'UTR(M)	-3
chrX	103253309	103253310	1.0077159404754639	chrX:-:654	-	chrX:103253322:-:TCEAL8	3'UTR(M)	12
chrX	103253975	103253976	5.756166100502014	chrX:-:655	-	chrX:103253658:-:TCEAL8	Gencode	-318
chrX	103675989	103675990	10.630395293235779	chrX:-:656	-	chrX:103675976:-:MORF4L2	3'UTR(M)	-14
chrX	103676451	103676452	1.021877646446228	chrX:-:657	-	chrX:103676451:-:MORF4L2	CDS	-1
chrX	103677421	103677422	1.0188347101211548	chrX:-:658	-	chrX:103676979:-:MORF4L2	Gencode	-443
chrX	103677657	103677658	1.1154083013534546	chrX:-:659	-	chrX:103676979:-:MORF4L2	Gencode	-679
chrX	103681228	103681229	4.402143776416779	chrX:-:660	-	chrX:103683640:-:MORF4L2	Intron	2411
chrX	103682091	103682092	1.0215383172035217	chrX:-:661	-	chrX:103683640:-:MORF4L2	Intron	1548
chrX	103682095	103682096	1.6099206805229187	chrX:-:662	-	chrX:103683640:-:MORF4L2	Intron	1544
chrX	103683643	103683644	1.0549309253692627	chrX:-:663	-	chrX:103683640:-:MORF4L2	Intron	-4
chrX	103683649	103683650	1.0395243763923645	chrX:-:664	-	chrX:103683640:-:MORF4L2	Intron	-10
chrX	103684535	103684536	3.8033496737480164	chrX:-:665	-	chrX:103684177:-:MORF4L2	Intron	-359
chrX	103684550	103684551	0.5044037699699402	chrX:-:666	-	chrX:103684177:-:MORF4L2	Intron	-374
chrX	103685401	103685402	20.85149657726288	chrX:-:667	-	chrX:103684974:-:MORF4L2	Gencode	-428
chrX	103685643	103685644	16.342739701271057	chrX:-:668	-	chrX:103684974:-:MORF4L2	Gencode	-670
chrX	103685839	103685840	25.560517370700836	chrX:-:669	-	chrX:103684974:-:MORF4L2	Gencode	-866
chrX	103686225	103686226	11.124937236309052	chrX:-:670	-	chrX:103684974:-:MORF4L2	Gencode	-1252
chrX	104122537	104122538	1.023901343345642	chrX:-:671	-	chrX:104122212:-:SLC25A53	Intron	-326
chrX	106032428	106032429	31.445356130599976	chrX:-:672	-	chrX:106032435:-:SERPINA7	Gencode	6
chrX	106032487	106032488	0.5039749145507812	chrX:-:673	-	chrX:106032442:-:SERPINA7	Gencode	-46
chrX	106032492	106032493	0.5050064325332642	chrX:-:674	-	chrX:106032442:-:SERPINA7	Gencode	-51
chrX	106032521	106032522	8.528258204460144	chrX:-:675	-	chrX:106032442:-:SERPINA7	Gencode	-80
chrX	106033199	106033200	26.86366605758667	chrX:-:676	-	chrX:106033687:-:SERPINA7	Gencode	487
chrX	106033423	106033424	25.845780074596405	chrX:-:677	-	chrX:106033687:-:SERPINA7	Gencode	263
chrX	106940749	106940750	22.2020925283432	chrX:-:678	-	chrX:106940738:-:MORC4	3'UTR(M)	-12
chrX	106940883	106940884	0.509659469127655	chrX:-:679	-	chrX:106940770:-:MORC4	3'UTR(M)	-114
chrX	106940887	106940888	1.5451448559761047	chrX:-:680	-	chrX:106940770:-:MORC4	3'UTR(M)	-118
chrX	106986159	106986160	5.74401730298996	chrX:-:681	-	chrX:106985096:-:MORC4	CDS	-1064
chrX	107061885	107061886	19.81654816865921	chrX:-:682	-	chrX:107061885:-:RBM41	3'UTR(M)	-1
chrX	107062237	107062238	0.5029962062835693	chrX:-:683	-	chrX:107061885:-:RBM41	3'UTR(M)	-353
chrX	107062616	107062617	7.722956478595734	chrX:-:684	-	chrX:107062766:-:RBM41	3'UTR(M)	149
chrX	107062770	107062771	6.749985456466675	chrX:-:685	-	chrX:107062766:-:RBM41	3'UTR(M)	-5
chrX	107062854	107062855	3.6303043961524963	chrX:-:686	-	chrX:107062864:-:RBM41	3'UTR(M)	9
chrX	107063029	107063030	0.6716115772724152	chrX:-:687	-	chrX:107063025:-:RBM41	3'UTR(M)	-5
chrX	107063943	107063944	3.109921157360077	chrX:-:688	-	chrX:107064420:-:RBM41	Gencode	476
chrX	107063977	107063978	3.7652183771133423	chrX:-:689	-	chrX:107064420:-:RBM41	Gencode	442
chrX	107066025	107066026	5.333790302276611	chrX:-:690	-	chrX:107066300:-:RBM41	Gencode	274
chrX	107066056	107066057	4.753574013710022	chrX:-:691	-	chrX:107066300:-:RBM41	Gencode	243
chrX	107066070	107066071	0.5327959060668945	chrX:-:692	-	chrX:107066300:-:RBM41	Gencode	229
chrX	107066072	107066073	0.5065269470214844	chrX:-:693	-	chrX:107066300:-:RBM41	Gencode	227
chrX	107067115	107067116	0.5381149053573608	chrX:-:694	-	chrX:107067138:-:RBM41	Intron	22
chrX	107067132	107067133	6.9090593457221985	chrX:-:695	-	chrX:107067138:-:RBM41	Intron	5
chrX	107118962	107118963	0.5110175013542175	chrX:-:696	-	chrX:107118945:-:NUP62CL	3'UTR(L)	-18
chrX	107123478	107123479	8.41463965177536	chrX:-:697	-	chrX:107123472:-:NUP62CL	3'UTR(M)	-7
chrX	108084329	108084330	23.80373752117157	chrX:-:698	-	chrX:108084335:-:PSMD10	3'UTR(M)	5
chrX	108085042	108085043	0.5097517967224121	chrX:-:699	-	chrX:108084843:-:PSMD10	Gencode	-200
chrX	109641334	109641335	35.11135047674179	chrX:-:700	-	chrX:109641335:-:ACSL4	Gencode	0
chrX	109641532	109641533	0.513384222984314	chrX:-:701	-	chrX:109641534:-:ACSL4	Gencode	1
chrX	109641534	109641535	0.5096502900123596	chrX:-:702	-	chrX:109641534:-:ACSL4	Gencode	-1
chrX	109641671	109641672	3.217375099658966	chrX:-:703	-	chrX:109641604:-:ACSL4	Gencode	-68
chrX	109642431	109642432	0.505323052406311	chrX:-:704	-	chrX:109642423:-:ACSL4	3'UTR(M)	-9
chrX	109642585	109642586	0.5103718638420105	chrX:-:705	-	chrX:109642594:-:ACSL4	3'UTR(M)	8
chrX	109642715	109642716	1.089124470949173	chrX:-:706	-	chrX:109642690:-:ACSL4	3'UTR(M)	-26
chrX	109642757	109642758	6.104788661003113	chrX:-:707	-	chrX:109642690:-:ACSL4	3'UTR(M)	-68
chrX	109643033	109643034	22.164368987083435	chrX:-:708	-	chrX:109643037:-:ACSL4	3'UTR(M)	3
chrX	109643265	109643266	14.60974770784378	chrX:-:709	-	chrX:109643266:-:ACSL4	3'UTR(M)	0
chrX	109643693	109643694	9.365461885929108	chrX:-:710	-	chrX:109643679:-:ACSL4	3'UTR(M)	-15
chrX	109644019	109644020	2.060284197330475	chrX:-:711	-	chrX:109644026:-:ACSL4	Gencode	6
chrX	109651125	109651126	5.5551177859306335	chrX:-:712	-	chrX:109644026:-:ACSL4	Gencode	-7100
chrX	109653965	109653966	5.528890252113342	chrX:-:713	-	chrX:109663110:-:ACSL4	Intron	9144
chrX	109655249	109655250	1.0288888812065125	chrX:-:714	-	chrX:109663110:-:ACSL4	Intron	7860
chrX	109655255	109655256	0.5285162329673767	chrX:-:715	-	chrX:109663110:-:ACSL4	Intron	7854
chrX	109655257	109655258	0.5091562867164612	chrX:-:716	-	chrX:109663110:-:ACSL4	Intron	7852
chrX	109655267	109655268	0.5358567833900452	chrX:-:717	-	chrX:109663110:-:ACSL4	Intron	7842
chrX	109657172	109657173	0.5126645565032959	chrX:-:718	-	chrX:109663110:-:ACSL4	Intron	5937
chrX	109657995	109657996	8.536725878715515	chrX:-:719	-	chrX:109663110:-:ACSL4	Intron	5114
chrX	109658998	109658999	1.5207496881484985	chrX:-:720	-	chrX:109663110:-:ACSL4	Intron	4111
chrX	109665409	109665410	2.0838295817375183	chrX:-:721	-	chrX:109663110:-:ACSL4	Intron	-2300
chrX	109683139	109683140	1.5440095663070679	chrX:-:722	-	chrX:109682864:-:ACSL4	Gencode	-276
chrX	109683764	109683765	18.745578944683075	chrX:-:723	-	chrX:109682864:-:ACSL4	Gencode	-901
chrX	109685873	109685874	0.5096571445465088	chrX:-:724	-	chrX:109682864:-:ACSL4	Gencode	-3010
chrX	109686597	109686598	4.384137809276581	chrX:-:725	-	chrX:109682864:-:ACSL4	Gencode	-3734
chrX	109686613	109686614	4.963892221450806	chrX:-:726	-	chrX:109682864:-:ACSL4	Gencode	-3750
chrX	109688813	109688814	2.051602363586426	chrX:-:727	-	chrX:109682864:-:ACSL4	Gencode	-5950
chrX	109688841	109688842	1.561643660068512	chrX:-:728	-	chrX:109682864:-:ACSL4	Gencode	-5978
chrX	109688847	109688848	0.538020133972168	chrX:-:729	-	chrX:109682864:-:ACSL4	Gencode	-5984
chrX	109690797	109690798	10.392476201057434	chrX:-:730	-	chrX:109695651:-:ACSL4	Gencode	4853
chrX	109691066	109691067	0.5080243349075317	chrX:-:731	-	chrX:109695651:-:ACSL4	Gencode	4584
chrX	109691068	109691069	0.5175898671150208	chrX:-:732	-	chrX:109695651:-:ACSL4	Gencode	4582
chrX	109691563	109691564	6.412009119987488	chrX:-:733	-	chrX:109695651:-:ACSL4	Gencode	4087
chrX	109691604	109691605	6.013261616230011	chrX:-:734	-	chrX:109695651:-:ACSL4	Gencode	4046
chrX	109692490	109692491	0.5124345421791077	chrX:-:735	-	chrX:109695651:-:ACSL4	Gencode	3160
chrX	109692503	109692504	1.7004477977752686	chrX:-:736	-	chrX:109695651:-:ACSL4	Gencode	3147
chrX	109695883	109695884	1.0240068435668945	chrX:-:737	-	chrX:109695651:-:ACSL4	Gencode	-233
chrX	109696140	109696141	0.5097429156303406	chrX:-:738	-	chrX:109695651:-:ACSL4	Gencode	-490
chrX	109696455	109696456	4.7221381068229675	chrX:-:739	-	chrX:109695651:-:ACSL4	Gencode	-805
chrX	109696663	109696664	1.1229971647262573	chrX:-:740	-	chrX:109695651:-:ACSL4	Gencode	-1013
chrX	109699385	109699386	1.0630185008049011	chrX:-:741	-	chrX:109695651:-:ACSL4	Gencode	-3735
chrX	109702241	109702242	0.5220629572868347	chrX:-:742	-	chrX:109695651:-:ACSL4	Gencode	-6591
chrX	109704237	109704238	1.580800473690033	chrX:-:743	-	chrX:109695651:-:ACSL4	Gencode	-8587
chrX	109704244	109704245	1.611015409231186	chrX:-:744	-	chrX:109695651:-:ACSL4	Gencode	-8594
chrX	109711099	109711100	0.5053812861442566	chrX:-:745	-	chrX:109695651:-:ACSL4	Gencode	-15449
chrX	109719152	109719153	0.5017869472503662	chrX:-:746	-	chrX:109727868:-:ACSL4	Intron	8715
chrX	109725779	109725780	1.600223958492279	chrX:-:747	-	chrX:109727868:-:ACSL4	Intron	2088
chrX	109728237	109728238	20.81024208664894	chrX:-:748	-	chrX:109728152:-:ACSL4	Intron	-86
chrX	109728481	109728482	1.0224136710166931	chrX:-:749	-	chrX:109728152:-:ACSL4	Intron	-330
chrX	109728546	109728547	1.56551992893219	chrX:-:750	-	chrX:109728152:-:ACSL4	Intron	-395
chrX	109729617	109729618	14.611521542072296	chrX:-:751	-	chrX:109729611:-:na	LncRNA(FANTOM5)	-7
chrX	109729854	109729855	1.5873658061027527	chrX:-:752	-	chrX:109729611:-:na	LncRNA(FANTOM5)	-244
chrX	109730310	109730311	17.169637441635132	chrX:-:753	-	chrX:109729611:-:na	LncRNA(FANTOM5)	-700
chrX	109730957	109730958	5.174394428730011	chrX:-:754	-	chrX:109731983:-:ACSL4	Intron	1025
chrX	109731099	109731100	0.5229938626289368	chrX:-:755	-	chrX:109731983:-:ACSL4	Intron	883
chrX	109731656	109731657	1.5175195336341858	chrX:-:756	-	chrX:109731983:-:ACSL4	Intron	326
chrX	109731975	109731976	9.464235126972198	chrX:-:757	-	chrX:109731983:-:ACSL4	Intron	7
chrX	110194299	110194300	13.963327407836914	chrX:-:758	-	chrX:110194300:-:AMMECR1	3'UTR(M)	0
chrX	110194863	110194864	3.240031123161316	chrX:-:759	-	chrX:110194300:-:AMMECR1	3'UTR(M)	-564
chrX	110194899	110194900	2.0609445571899414	chrX:-:760	-	chrX:110194300:-:AMMECR1	3'UTR(M)	-600
chrX	110195003	110195004	1.0279350876808167	chrX:-:761	-	chrX:110194300:-:AMMECR1	3'UTR(M)	-704
chrX	110195003	110195004	1.0279350876808167	chrX:-:761	-	chrX:110195708:-:AMMECR1	3'UTR(M)	704
chrX	110196419	110196420	4.183050692081451	chrX:-:762	-	chrX:110196410:-:AMMECR1	Gencode	-10
chrX	110197599	110197600	5.378218770027161	chrX:-:763	-	chrX:110198313:-:AMMECR1	3'UTR(F)	713
chrX	110264439	110264440	2.149601459503174	chrX:-:764	-	chrX:110264271:-:AMMECR1	Intron	-169
chrX	111619219	111619220	1.0485412776470184	chrX:-:765	-	chrX:111619677:-:EIF4BP7	Gencode	457
chrX	111619565	111619566	13.226481914520264	chrX:-:766	-	chrX:111619677:-:EIF4BP7	Gencode	111
chrX	115718766	115718767	0.5230452418327332	chrX:-:767	-	chrX:115718759:-:na	LncRNA(FANTOM5)	-8
chrX	119539515	119539516	4.386009395122528	chrX:-:768	-	chrX:119539570:-:STEEP1	Gencode	54
chrX	119588828	119588829	2.690738260746002	chrX:-:769	-	chrX:119588840:-:NKRF	3'UTR(M)	11
chrX	119588843	119588844	3.8852171301841736	chrX:-:770	-	chrX:119588840:-:NKRF	3'UTR(M)	-4
chrX	119588885	119588886	2.3438495099544525	chrX:-:771	-	chrX:119588877:-:NKRF	3'UTR(M)	-9
chrX	119588969	119588970	3.7376770973205566	chrX:-:772	-	chrX:119588976:-:NKRF	3'UTR(M)	6
chrX	119588985	119588986	1.012308120727539	chrX:-:773	-	chrX:119588976:-:NKRF	3'UTR(M)	-10
chrX	119589291	119589292	4.332862973213196	chrX:-:774	-	chrX:119589270:-:NKRF	3'UTR(F)	-22
chrX	119590291	119590292	1.5858081579208374	chrX:-:775	-	chrX:119590712:-:NKRF	CDS	420
chrX	119590303	119590304	0.5193188786506653	chrX:-:776	-	chrX:119590712:-:NKRF	CDS	408
chrX	119590309	119590310	1.546643078327179	chrX:-:777	-	chrX:119590712:-:NKRF	CDS	402
chrX	119590315	119590316	0.505534291267395	chrX:-:778	-	chrX:119590712:-:NKRF	CDS	396
chrX	119616941	119616942	28.34504246711731	chrX:-:779	-	chrX:119616945:-:SEPT6	Intron	3
chrX	119617183	119617184	0.5032156705856323	chrX:-:780	-	chrX:119617353:-:SEPT6	Intron	169
chrX	119617185	119617186	0.5051724314689636	chrX:-:781	-	chrX:119617353:-:SEPT6	Intron	167
chrX	119617202	119617203	4.842710793018341	chrX:-:782	-	chrX:119617353:-:SEPT6	Intron	150
chrX	119617354	119617355	7.435214281082153	chrX:-:783	-	chrX:119617353:-:SEPT6	Intron	-2
chrX	119618165	119618166	0.5697564780712128	chrX:-:784	-	chrX:119618484:-:SEPT6	Intron	318
chrX	119618183	119618184	0.5211157202720642	chrX:-:785	-	chrX:119618484:-:SEPT6	Intron	300
chrX	119618195	119618196	0.5699571371078491	chrX:-:786	-	chrX:119618484:-:SEPT6	Intron	288
chrX	119619321	119619322	17.316398680210114	chrX:-:787	-	chrX:119619321:-:SEPT6	Intron	-1
chrX	119623869	119623870	1.5833571553230286	chrX:-:788	-	chrX:119625110:-:SEPT6	Intron	1240
chrX	119624458	119624459	4.917945742607117	chrX:-:789	-	chrX:119625110:-:SEPT6	Intron	651
chrX	119626283	119626284	1.0388008952140808	chrX:-:790	-	chrX:119627040:-:SEPT6	Intron	756
chrX	119626302	119626303	0.5227331519126892	chrX:-:791	-	chrX:119627040:-:SEPT6	Intron	737
chrX	119786501	119786502	43.33454167842865	chrX:-:792	-	chrX:119786504:-:RPL39	3'UTR(F)	2
chrX	119789903	119789904	6.306008338928223	chrX:-:793	-	chrX:119787353:-:SNORA69	Gencode	-2551
chrX	119834025	119834026	24.44191139936447	chrX:-:794	-	chrX:119834026:-:UPF3B	Gencode	0
chrX	119837893	119837894	16.358133792877197	chrX:-:795	-	chrX:119838266:-:UPF3B	Gencode	372
chrX	119841153	119841154	0.5054865479469299	chrX:-:796	-	chrX:119840922:-:UPF3B	Intron	-232
chrX	119845257	119845258	0.5057702660560608	chrX:-:797	-	chrX:119840922:-:UPF3B	Intron	-4336
chrX	119922158	119922159	2.643822193145752	chrX:-:798	-	chrX:119921647:-:NKAP	3'UTR(M)	-512
chrX	119922174	119922175	0.5007971525192261	chrX:-:799	-	chrX:119921647:-:NKAP	3'UTR(M)	-528
chrX	119922748	119922749	1.5515068769454956	chrX:-:800	-	chrX:119923336:-:NKAP	3'UTR(M)	587
chrX	119925051	119925052	36.14965558052063	chrX:-:801	-	chrX:119925051:-:NKAP	Gencode	-1
chrX	119925195	119925196	0.5017523169517517	chrX:-:802	-	chrX:119925204:-:NKAP	3'UTR(F)	8
chrX	119925197	119925198	0.5016829371452332	chrX:-:803	-	chrX:119925204:-:NKAP	3'UTR(F)	6
chrX	119925201	119925202	1.0155953764915466	chrX:-:804	-	chrX:119925204:-:NKAP	3'UTR(F)	2
chrX	119931923	119931924	1.017507553100586	chrX:-:805	-	chrX:119930125:-:NKAP	Gencode	-1799
chrX	119931938	119931939	0.5368031859397888	chrX:-:806	-	chrX:119930125:-:NKAP	Gencode	-1814
chrX	119934490	119934491	0.5188498497009277	chrX:-:807	-	chrX:119936612:-:NKAP	CDS	2121
chrX	119934494	119934495	0.5140329599380493	chrX:-:808	-	chrX:119936612:-:NKAP	CDS	2117
chrX	119934501	119934502	2.126416862010956	chrX:-:809	-	chrX:119936612:-:NKAP	CDS	2110
chrX	119934507	119934508	1.0262465476989746	chrX:-:810	-	chrX:119936612:-:NKAP	CDS	2104
chrX	120426713	120426714	1.0470855236053467	chrX:-:811	-	chrX:120427135:-:LAMP2	3'UTR(M)	421
chrX	120426734	120426735	0.5324020981788635	chrX:-:812	-	chrX:120427135:-:LAMP2	3'UTR(M)	400
chrX	120426747	120426748	3.355909287929535	chrX:-:813	-	chrX:120427135:-:LAMP2	3'UTR(M)	387
chrX	120427137	120427138	2.638119339942932	chrX:-:814	-	chrX:120427135:-:LAMP2	3'UTR(M)	-3
chrX	120427539	120427540	0.5396094918251038	chrX:-:815	-	chrX:120427827:-:LAMP2	Gencode	287
chrX	120428080	120428081	5.630170464515686	chrX:-:816	-	chrX:120428076:-:LAMP2	3'UTR(F)	-5
chrX	120428253	120428254	7.239732205867767	chrX:-:817	-	chrX:120428076:-:LAMP2	3'UTR(F)	-178
chrX	120429569	120429570	0.508895754814148	chrX:-:818	-	chrX:120430021:-:LAMP2	Intron	451
chrX	120430026	120430027	1.659456193447113	chrX:-:819	-	chrX:120430021:-:LAMP2	Intron	-6
chrX	120430839	120430840	18.403149664402008	chrX:-:820	-	chrX:120430847:-:LAMP2	Intron	7
chrX	120430950	120430951	51.056926012039185	chrX:-:821	-	chrX:120430940:-:LAMP2	Intron	-11
chrX	120431149	120431150	12.790722072124481	chrX:-:822	-	chrX:120431153:-:LAMP2	Intron	3
chrX	120431269	120431270	4.335696160793304	chrX:-:823	-	chrX:120431261:-:LAMP2	Intron	-9
chrX	120431514	120431515	0.5118931531906128	chrX:-:824	-	chrX:120431505:-:LAMP2	Intron	-10
chrX	120436497	120436498	29.930626273155212	chrX:-:825	-	chrX:120436494:-:LAMP2	Intron	-4
chrX	120436625	120436626	5.521904766559601	chrX:-:826	-	chrX:120436524:-:LAMP2	Intron	-102
chrX	120436821	120436822	20.77191996574402	chrX:-:827	-	chrX:120436826:-:LAMP2	Intron	4
chrX	120437196	120437197	0.5430235862731934	chrX:-:828	-	chrX:120437460:-:LAMP2	Intron	263
chrX	120437201	120437202	0.5136702060699463	chrX:-:829	-	chrX:120437460:-:LAMP2	Intron	258
chrX	120437208	120437209	0.5013042092323303	chrX:-:830	-	chrX:120437460:-:LAMP2	Intron	251
chrX	120437441	120437442	2.195012867450714	chrX:-:831	-	chrX:120437460:-:LAMP2	Intron	18
chrX	120437467	120437468	8.64198899269104	chrX:-:832	-	chrX:120437460:-:LAMP2	Intron	-8
chrX	120437694	120437695	0.5027726888656616	chrX:-:833	-	chrX:120437705:-:LAMP2	Intron	10
chrX	120437771	120437772	0.5189681649208069	chrX:-:834	-	chrX:120437773:-:LAMP2	Intron	1
chrX	120438555	120438556	9.87151575088501	chrX:-:835	-	chrX:120438558:-:LAMP2	Intron	2
